voucher_id,voucher_type,entry_date,posting_date,amount,leading_digit,vendor_name,created_by,approved_by,invoice_no,tax,total,reference,supporting_doc,risk_flags,risk_score,is_fraud
2583,Journal,2026-04-15 14:23:47.228560,2026-04-15 14:23:47.228560,42469,4,Global Logistics LLP,24,2,896a8ae3-48d2-4993-a3e8-4ebfd2da767d,7644.42,50113.42,f7b91a8d-2b10-4475-946a-abce1ce2b1df,Invoice,Normal,0.0,0
2584,Journal,2026-01-12 07:09:40.085157,2026-01-12 07:09:40.085157,26560,2,Shree Logistics Pvt Ltd,42,5,0c9ce0db-aa8c-4d79-b3fa-6654ebd826dd,4780.8,31340.8,1a8ae1fc-3081-465a-aecf-ae059160c394,None,Missing Doc,0.97,0
2585,Payment,2026-02-01 07:19:17.167058,2026-02-01 07:19:17.167058,28000,2,Apex Solutions LLP,54,71,c41cfd52-8a03-412e-bcc7-7be2f65e90c5,5040.0,33040.0,63174e35-1d2d-4d0c-9a1a-9ef7ef97bb8e,Contract,Rounded Amount,1.43,0
2586,Journal,2026-01-19 07:50:24.890152,2026-01-19 07:50:24.890152,41762,4,Global Tech LLP,1,5,6e759724-4b6e-4705-8a8b-712b76263c51,8788.192022637328,50550.192022637326,17b97812-549b-450f-8fa8-839bd6f4a772,None,"Missing Doc,Tax Mismatch",1.94,1
2587,Journal,2026-02-09 01:51:27.123106,2026-02-09 01:51:27.123106,16214,1,BlueStar Tech Pvt Ltd,30,28,bb99a0b0-eedf-45e0-87e2-7171d325face,2918.52,19132.52,8e7bb568-6fed-4055-a141-2aa3aac1bc77,None,Missing Doc,0.86,0
2588,Journal,2026-02-27 08:35:12.332464,2026-02-27 08:35:12.332464,9899,9,Om Sai Logistics Ltd,17,58,e25d6780-622b-4158-8348-e28e6bfe1031,1781.82,11680.82,6788a63a-e808-4684-b03e-49b17fe1e9c5,Contract,Normal,0.0,0
2589,Journal,2026-01-24 23:56:33.165589,2026-01-24 23:56:33.165589,10095,1,Shree Solutions Pvt Ltd,19,97,079a7c5f-7bbe-46e7-927a-4b8462b79610,1817.1,11912.1,0b49ca05-cdf0-429f-9e78-b39641bdd1c7,Invoice,Normal,0.0,0
2590,Payment,2026-04-07 00:36:15.160453,2026-04-07 00:36:15.160453,27141,2,Om Sai Logistics Ltd,50,30,e3f499f4-35ea-4171-81e5-54c3e5e0f1eb,4885.38,32026.38,c92cc334-227a-4ef4-80b1-ef8f7807b137,Invoice,Normal,0.0,0
2591,Journal,2026-03-24 20:53:30.031416,2026-03-24 20:53:30.031416,43000,4,Om Sai Logistics Pvt Ltd,69,94,641593de-672a-4d2a-9690-744511fc641d,7740.0,50740.0,35cccc38-f69a-4c64-8c65-fe08c99ac18f,Invoice,Rounded Amount,1.25,0
2592,Payment,2026-03-04 19:13:03.194335,2026-03-04 19:13:03.194335,48974,4,Green Traders Ltd,52,32,2bf46f37-157b-4e3e-941f-ddbc7062590d,8815.32,57789.32,aa4334af-6ffe-4c80-96a6-a38fb73e1305,None,Missing Doc,1.25,0
2593,Receipt,2026-01-26 22:14:25.425560,2026-01-26 22:14:25.425560,16000,1,Green Enterprises Pvt Ltd,31,1,11f2ced3-2586-48cf-94b9-2354d1e8251d,2880.0,18880.0,1cdf5452-14b2-4ff5-be8e-e81223ff785d,Contract,Rounded Amount,1.5,0
2594,Payment,2026-02-23 23:44:33.201645,2026-02-23 23:44:33.201645,45030,4,Apex Enterprises LLP,80,59,e84d8f1e-62d8-4116-a65e-11be9b9ef732,8105.4,53135.4,f007dbcc-1094-4f56-ad73-52dfe26cd588,Contract,Normal,0.0,0
2595,Payment,2026-03-30 20:40:52.242914,2026-03-30 20:40:52.242914,30113,3,Green Traders Ltd,31,90,f415ed24-f5d7-4a35-8eb4-174f7f7c5ba9,5420.34,35533.34,12d809ef-e337-4347-a090-70b968667dc3,Contract,Normal,0.0,0
2596,Payment,2026-02-25 20:04:39.520493,2026-02-25 20:04:39.520493,49847,4,Global Enterprises Ltd,95,79,823fda31-977a-40f2-a698-5cdc0260d0c8,8972.46,58819.46,2b5931e4-5c08-406a-a80c-9f0247251008,None,Missing Doc,1.07,0
2597,Journal,2026-03-04 10:51:29.661157,2026-03-04 10:51:29.661157,257972,2,Om Sai Logistics Pvt Ltd,12,29,1c5709a6-c687-4580-a8b5-e55c1a26690f,46434.96,304406.96,0f104642-694a-4b59-9e1d-8e9feea80e97,Contract,High Value,1.08,0
2598,Receipt,2026-03-31 13:20:46.206027,2026-03-31 13:20:46.206027,35666,3,Om Sai Logistics Ltd,82,92,3d5c07b2-6e29-4f35-a89b-05121e710700,6419.88,42085.88,de67c4bf-62b9-41d1-80f6-b59a43b55f80,Invoice,Normal,0.0,0
2599,Journal,2026-02-26 04:02:03.148575,2026-02-26 04:02:03.148575,29936,2,Green Logistics Ltd,27,98,06317f8e-25bf-4f2b-b86d-883bddba801a,5388.48,35324.479999999996,bf1219be-d8f1-4e40-8cbc-3815474be8b7,Invoice,Normal,0.0,0
2600,Journal,2026-04-13 00:02:16.774824,2026-04-13 00:02:16.774824,39603,3,BlueStar Traders LLP,27,54,b7834fda-22e3-490f-8635-fec171367235,7128.54,46731.54,33fd4ab8-1093-498d-b034-10f48c76b34a,None,Missing Doc,1.19,0
2601,Journal,2026-01-04 00:12:04.814657,2026-01-04 00:12:04.814657,2959,2,Green Tech LTD,42,27,50add624-60a8-4aa1-8bee-9a77c36332c1,532.62,3491.62,e59054eb-7e2b-41ed-acb4-8c1bc123aaa4,Invoice,Name Variation,1.4,0
2602,Receipt,2026-01-04 22:24:37.399851,2026-01-04 22:24:37.399851,18844,1,Om Sai Logistics Pvt Ltd,57,90,63eb50e5-ba10-49e7-939c-1fb5d9651cd4,3391.92,22235.92,658d0ce5-73ec-4bb1-a807-a7b4417a6700,Invoice,Normal,0.0,0
2603,Receipt,2026-02-17 07:45:15.692397,2026-02-17 07:45:15.692397,34603,3,BlueStar Solutions Pvt Ltd,96,58,a4fcb803-3138-4115-9d6b-256a670c6bf1,6228.54,40831.54,24c64024-2171-4d55-972c-4c8b0a97d2e1,Contract,Normal,0.0,0
2604,Payment,2026-04-12 20:40:17.433007,2026-04-12 20:40:17.433007,14854,1,Shree Enterprises LLP,18,40,6f660efb-746a-4a9d-9b37-a33a363bde32,2673.72,17527.72,a47a3e08-e0ef-4fed-8ae1-585e149cbf7b,Invoice,Normal,0.0,0
2605,Payment,2026-01-01 14:38:21.394864,2026-01-01 14:38:21.394864,191056,1,Om Sai Logistics Pvt Ltd,1,34,f0fd6aad-2ea4-4ebc-a62a-0a4bd09cfb95,34390.08,225446.08000000002,6b9575b8-bd45-41a8-96e4-db8cca6c7ce8,None,"High Value,Missing Doc",2.4,1
2606,Payment,2026-04-02 19:41:47.184972,2026-04-02 19:41:47.184972,102,1,Shree Solutions Pvt Ltd,87,2,c6caed9d-59b1-4413-851f-a11689d27558,18.36,120.36,5e6bb0bb-9ba9-4a4c-9c00-660d2c875618,None,Missing Doc,0.94,0
2607,Receipt,2026-01-02 05:12:33.353016,2026-01-02 05:12:33.353016,31763,3,BlueStar Tech Pvt Ltd,90,88,220b1e21-8807-4b7c-aa9e-adaeac59ff0b,5717.34,37480.34,637d49fb-3dc8-43e3-b73c-05bf5f57b068,None,Missing Doc,1.19,0
2608,Receipt,2026-04-01 16:49:36.848577,2026-04-01 16:49:36.848577,7613,7,Green Enterprises Ltd,39,23,217da430-2e1e-4798-b117-62d89fea93d3,1370.34,8983.34,36d4ff5c-ec18-4bb4-9a73-ae9dcf91c931,None,Missing Doc,0.8,0
2609,Payment,2026-04-14 01:34:44.000863,2026-04-14 01:34:44.000863,24097,2,Green Traders Pvt Ltd,73,52,e7595cf0-470d-49a0-8803-7ca40bf6fedb,4337.46,28434.46,778812b9-99f0-4b1f-b107-1926916eee74,Invoice,Normal,0.0,0
2610,Payment,2026-03-24 19:17:49.791959,2026-03-24 19:17:49.791959,30455,3,Global Tech Pvt Ltd,16,39,db3fc4b0-fe43-4dd7-ae37-3c200cb41745,5481.9,35936.9,9a154792-7b11-44ad-a282-8555afaed38a,None,Missing Doc,1.34,0
2611,Journal,2026-02-15 00:50:36.825064,2026-02-17 00:50:36.825064,41477,4,Apex Tech Pvt Ltd,40,31,8b627212-706d-490b-8fe2-bb8d331b0d02,7465.86,48942.86,e97bca89-1703-4570-bfbb-86af53a63572,None,"Backdated,Missing Doc",2.39,1
2612,Payment,2026-01-02 11:51:01.696665,2026-01-02 11:51:01.696665,43594,4,Om Sai Logistics Pvt Ltd,7,6,e1e43351-3e67-4788-8ca1-3117c3f3f8c7,7846.92,51440.92,2db380d5-dd69-4533-98d1-ae91f2f5a017,Contract,Normal,0.0,0
2613,Receipt,2026-04-14 13:24:30.753669,2026-04-14 13:24:30.753669,13376,1,Apex Logistics LLP,19,24,4f6afca8-c0e1-469a-b75c-2b5a2c7a8ff7,2407.68,15783.68,1669be8c-ee0c-4c0a-8cf4-24ef64c69d59,Contract,Normal,0.0,0
2614,Receipt,2026-04-02 08:19:50.065124,2026-04-02 08:19:50.065124,12908,1,Apex Solutions Pvt Ltd,97,73,8f725e34-450f-49d0-bb1d-5cca145a1408,2323.44,15231.44,35c81ba3-de10-4105-89d7-cbf729544fbb,None,Missing Doc,0.97,0
2615,Receipt,2026-02-24 02:35:17.024842,2026-02-24 02:35:17.024842,36925,3,Green Traders Ltd,29,29,c67350a3-d2cc-4098-9c9c-221b79841aba,6646.5,43571.5,6b72de52-d4ea-4bee-b25b-cd85b79ef68c,None,"No Segregation,Missing Doc",1.83,1
2616,Journal,2026-01-18 12:33:54.831587,2026-01-18 12:33:54.831587,21162,2,Green Enterprises Ltd,85,98,aebd773d-2d4c-4654-9cf9-45f28477b620,3809.16,24971.16,ef416a3c-cf19-4538-9abd-c37b8b3d6554,Contract,Normal,0.0,0
2617,Payment,2026-04-16 01:28:40.663782,2026-04-16 01:28:40.663782,19148,1,Om Sai Enterprises Ltd,94,85,3ced804a-30cc-4d6c-8a69-db5006292d3a,3446.64,22594.64,09a4dc3b-99f5-4550-a19d-da26598900ea,Contract,Normal,0.0,0
2618,Journal,2026-04-17 03:36:58.580864,2026-04-17 03:36:58.580864,10540,1,Om Sai Traders Pvt Ltd,4,93,0504485e-b6a2-462e-8d9c-3a4e9965a735,2759.4505798109176,13299.450579810917,0681b6f1-8c3d-4f9e-bffa-6522b8d716a7,None,"Missing Doc,Tax Mismatch",1.67,1
2619,Journal,2026-01-16 05:31:46.118135,2026-01-19 05:31:46.118135,42736,4,Green Enterprises Pvt Ltd,75,21,efaf7fa5-a52c-4fd3-8d28-85f4ab1cf9ff,7692.48,50428.479999999996,0ac7fa8d-81d8-46e0-931c-da87721b8531,Invoice,Backdated,0.88,0
2620,Receipt,2026-04-16 19:32:56.604957,2026-04-16 19:32:56.604957,41462,4,Shree Logistics LLP,46,2,cae215d0-9caa-4c78-9303-f9146e2ed241,7463.16,48925.16,a1575ea6-9752-47ad-82c1-8d53a76eec32,None,"Missing Doc,Name Variation",1.66,1
2621,Journal,2026-01-15 03:09:11.457206,2026-01-15 15:09:11.457206,49000,4,Green Enterprises LTD,55,17,4b08eab1-db4d-413b-9b3f-fcff9279eff9,8820.0,57820.0,cd0f9dba-1de3-4c98-a827-d8e7eb35d86e,Invoice,"Rounded Amount,Odd Timing",1.89,1
2622,Payment,2026-03-08 01:02:07.968014,2026-03-08 01:02:07.968014,8000,8,Green Enterprises LTD,47,93,406a9cf4-6792-422e-a015-cf85fb167a44,1440.0,9440.0,0ea3a352-2552-4df6-bcde-2b0179f33a9b,Contract,Rounded Amount,1.38,0
2623,Journal,2026-02-20 16:33:39.325181,2026-02-20 16:33:39.325181,45970,4,Apex Enterprises Ltd,44,83,a2a43db5-ed01-4c6e-9614-b38fb9cc9d36,8274.6,54244.6,58a6a4a9-4a4a-49dd-a700-299fc20393ef,Invoice,Normal,0.0,0
2624,Payment,2026-03-22 01:59:48.080490,2026-03-22 00:59:48.080490,8888,8,Shree Solutions Pvt Ltd,63,99,12273e25-c73a-4cbd-afc2-2be9ed982652,1599.84,10487.84,a39e6546-efa4-4e6a-889b-8878e419ee54,None,"Odd Timing,Missing Doc",1.71,1
2625,Journal,2026-04-13 17:22:06.974958,2026-04-13 17:22:06.974958,6631,6,Shree Enterprises LLP,14,12,3bcd27c1-8a23-48c9-a8b2-e7d7a94679be,1193.58,7824.58,7f85d7dd-ea31-4ef4-bec5-2b4d63970e8e,Contract,Normal,0.0,0
2626,Receipt,2026-01-27 13:02:57.170965,2026-01-27 13:02:57.170965,27886,2,Om Sai Logistics Pvt Ltd,79,52,bc5f9e80-f256-46e9-885e-3dc805ebdece,5019.48,32905.479999999996,7ceeee53-4788-4b11-bd99-cd5988f6be27,Invoice,Normal,0.0,0
2627,Payment,2026-03-09 10:51:00.253287,2026-03-09 10:51:00.253287,24936,2,BlueStar Traders LTD,27,87,c37d6406-66c9-47f5-acae-b28d5fbe365b,4488.48,29424.48,4c1d11a1-ecbd-4b10-b5e9-f26312d437ea,None,Missing Doc,1.13,0
2628,Receipt,2026-03-17 09:02:09.551383,2026-03-17 09:02:09.551383,34346,3,BlueStar Traders LLP,38,86,af8b8c36-4518-4704-bbc7-fcb8aeaad109,6182.28,40528.28,7bbe90b1-174e-46d3-982e-f89a24ccb4b5,None,Missing Doc,0.99,0
2629,Journal,2026-01-02 04:15:25.984682,2026-01-02 04:15:25.984682,33101,3,Shree Logistics LLP,17,90,f15d33dc,5958.18,39059.18,ad0ad8eb-ddc9-403e-81c9-eb92f445085f,Invoice,Duplicate Pattern,0.88,0
2630,Receipt,2026-02-11 19:31:23.474435,2026-02-11 19:31:23.474435,30438,3,Shree Logistics LLP,44,13,9d0a2b15-89a9-4381-89e4-2db988587210,5478.84,35916.84,4a29f5a7-0521-4e59-9c22-91a7f7e0e9c6,None,Missing Doc,1.23,0
2631,Receipt,2026-03-16 01:08:11.630276,2026-03-16 01:08:11.630276,28822,2,Global Logistics LLP,5,64,206616c6-f416-450a-b856-c5ac07a2d70a,5187.96,34009.96,b707b3ff-d269-4e99-ba58-e1db155bb0f4,Invoice,Normal,0.0,0
2632,Journal,2026-03-31 19:24:10.488321,2026-03-28 19:24:10.488321,380957,3,Apex Traders LLP,80,98,e6984a03-6b15-4b28-9f0f-4ba5d259b128,68572.26,449529.26,bfeb5176-a713-413e-88e5-db22a765231e,None,"High Value,Backdated,Missing Doc",2.84,1
2633,Payment,2026-01-31 05:59:20.591970,2026-01-31 05:59:20.591970,30000,3,Om Sai Tech Pvt LTD,56,80,fa0aad14-a2a8-4df7-820b-c8911c7d0c61,5400.0,35400.0,0b8f60c9-be40-49cb-83fd-230cb58d080d,None,"Rounded Amount,Missing Doc,Name Variation",4.05,1
2634,Payment,2026-03-07 06:47:43.247096,2026-03-07 06:47:43.247096,31486,3,Green Logistics LLP,18,53,79813464-0991-47c7-b38f-bdf83ec546d2,5667.48,37153.479999999996,ee34986e-d4c1-4ffb-8d64-c6540accc675,Contract,Normal,0.0,0
2635,Receipt,2026-02-07 19:59:38.330393,2026-02-07 19:59:38.330393,38682,3,Global Solutions Pvt Ltd,39,53,82b6c990-dc67-42b4-be98-2b1d4a912858,6962.76,45644.76,61330413-310c-48fd-b45c-dcc4e8872117,Invoice,Normal,0.0,0
2636,Payment,2026-03-24 20:49:50.926579,2026-03-24 20:49:50.926579,12000,1,Om Sai Logistics Pvt Ltd,42,19,e56a9b5f-f7e7-484e-857b-7d777a655ca9,2160.0,14160.0,9f8e6e25-b523-49b4-ac85-a9cf672c140c,Invoice,Rounded Amount,0.97,0
2637,Journal,2026-02-11 03:53:22.075700,2026-02-11 03:53:22.075700,34672,3,Green Enterprises Ltd,24,14,a1089dc1-0d5b-4cef-9ff8-55acedd8ef4e,6240.96,40912.96,f86d6367-deb4-488c-b217-c02f211e60a9,Invoice,Normal,0.0,0
2638,Receipt,2026-01-02 10:04:28.349510,2026-01-02 10:04:28.349510,42945,4,Green Traders LTD,79,42,731c6b18-6615-450d-886e-f7c4b4c47a61,7730.1,50675.1,0afb71b5-1288-4188-9793-e8002c99a9e0,Invoice,Name Variation,1.05,0
2639,Payment,2026-02-05 04:33:24.793520,2026-02-05 04:33:24.793520,24383,2,Shree Traders Ltd,22,45,07891547-a69e-44cc-b9da-eae95faf4378,3760.1051301190805,28143.105130119082,a073635a-3eb6-456f-96be-2bdd4329afa4,Contract,Tax Mismatch,1.49,0
2640,Journal,2026-02-09 02:56:08.101108,2026-02-09 02:56:08.101108,49467,4,Shree Logistics Ltd,48,63,da18a657-6211-4b5d-8600-87a6cff71b69,8904.06,58371.06,3eeafb60-8553-46d8-9ad9-99de08b632fc,Contract,Normal,0.0,0
2641,Journal,2026-02-08 15:47:28.739134,2026-02-08 15:47:28.739134,36752,3,Green Logistics Ltd,43,30,3961ac7a-9b7f-41ae-a5a7-bcf15b825952,6615.36,43367.36,bdedbb6b-0f72-4482-ae73-a7aa5e1f31b6,Contract,Normal,0.0,0
2642,Journal,2026-03-13 23:10:43.864146,2026-03-13 23:10:43.864146,45912,4,BlueStar Solutions Pvt Ltd,12,44,41deaa07-7b33-478d-b1c0-772ed7b8a57f,8264.16,54176.16,fc7a4fed-d55d-4f0f-b27d-d6a5f5c14473,None,Missing Doc,1.44,0
2643,Payment,2026-01-17 02:00:18.911321,2026-01-17 00:00:18.911321,4821,4,Green Logistics Pvt Ltd,17,48,43ec4b24-cb41-422d-92f4-4ab1e0f054a8,867.78,5688.78,c7012abf-4246-4a6a-b449-e94ebf802bfc,Contract,Odd Timing,1.16,0
2644,Payment,2026-04-14 15:33:58.527494,2026-04-14 15:33:58.527494,49334,4,Om Sai Logistics Ltd,46,84,7295889b-288f-46ae-a278-c011077ec629,4764.957633989551,54098.95763398955,b0c55a6c-a53c-42fb-ae08-f82fa0207eaa,Contract,Tax Mismatch,1.0,0
2645,Journal,2026-04-10 04:39:12.601802,2026-04-10 04:39:12.601802,47816,4,Shree Logistics LLP,75,57,a9582a18-bf43-4ff6-9ea8-2990250340d1,8606.88,56422.88,8de307c7-4ce6-4606-a365-73d2f756874d,Invoice,Name Variation,1.45,0
2646,Receipt,2026-03-01 03:40:03.500706,2026-03-01 03:40:03.500706,24000,2,Green Traders Ltd,84,29,d36bcc09-a1ea-4385-9d29-281503b72bc9,4320.0,28320.0,d4212ada-e0e1-43ce-a88f-f949852e5357,Invoice,Rounded Amount,0.89,0
2647,Receipt,2026-04-04 15:09:34.255569,2026-04-04 15:09:34.255569,41000,4,Apex Enterprises Ltd,44,13,206d3fb1-9747-4da9-9b54-80ed2a971626,7380.0,48380.0,2eea75e9-a4c1-4d97-b16c-7a881e9621e4,Contract,Rounded Amount,1.01,0
2648,Payment,2026-02-15 06:13:49.963802,2026-02-15 06:13:49.963802,15547,1,Green Traders Ltd,77,38,1901139d-5d4b-43a6-81a1-91703b7565de,2798.46,18345.46,9a4774cb-4990-498f-a005-906c717825e6,Invoice,Normal,0.0,0
2649,Payment,2026-01-13 05:17:26.032697,2026-01-13 05:17:26.032697,40764,4,Apex Solutions LLP,7,65,fe7943ae-fc4a-42a5-ab29-ff7b57a46780,7337.52,48101.520000000004,3a0020de-1429-43f4-abe0-1a1bd23838ab,Contract,Normal,0.0,0
2650,Payment,2026-02-10 15:27:06.319084,2026-02-10 15:27:06.319084,32116,3,Om Sai Tech Ltd,59,24,e82e2b9a-7da7-4092-b21c-d9ef8c9d8105,5780.88,37896.88,5e773b60-d323-4b6c-a11b-8f7a981b8dc7,None,Missing Doc,1.46,0
2651,Payment,2026-04-14 18:48:03.493429,2026-04-14 18:48:03.493429,27828,2,Om Sai Logistics Pvt Ltd,48,93,8d059f16-8ab7-4a5a-8abb-4ea0ae51a7ac,5009.04,32837.04,8236ac2b-b288-4df0-8225-e7a7d255d9c6,Contract,Normal,0.0,0
2652,Payment,2026-01-19 03:04:31.720135,2026-01-19 03:04:31.720135,4975,4,Global Tech Pvt Ltd,68,75,fc6f18de-9084-4c83-b631-33b9a9a6d449,575.2214643024828,5550.221464302483,a62336dc-c1af-4170-9350-da00559c7813,Contract,Tax Mismatch,0.99,0
2653,Receipt,2026-04-15 22:43:39.827349,2026-04-19 22:43:39.827349,21002,2,Green Logistics LLP,84,72,b6102f6d-69e8-4182-881d-7ca2f76ee1ba,3780.36,24782.36,84f7d66b-8dd9-4269-ad06-aeadad51bcc9,Invoice,Backdated,0.81,0
2654,Receipt,2026-02-03 00:50:40.717486,2026-02-03 00:50:40.717486,49310,4,Om Sai Enterprises Ltd,59,47,0cd5fefc-7ebf-4d9f-b847-aa5114e80b80,9350.633643031073,58660.63364303108,1c34ad56-2ac7-4ec1-bf5f-78858a499978,None,"Missing Doc,Tax Mismatch",1.88,1
2655,Journal,2026-02-22 16:34:00.285264,2026-02-22 16:34:00.285264,37343,3,Green Logistics Pvt Ltd,56,2,71b665e4-07da-4b2e-bf93-e1a25ff113cf,6721.74,44064.74,56628e37-4c8a-4ad1-8c9a-73d614f3fc0d,None,Missing Doc,0.85,0
2656,Journal,2026-03-31 04:37:28.837368,2026-03-28 04:37:28.837368,45388,4,Shree Solutions Pvt Ltd,20,64,5c123cf5-0c0f-4cd9-841a-09319be4659d,8169.84,53557.84,990aa821-0951-4be8-b92b-dfc5f9adbd5c,Invoice,Backdated,1.5,0
2657,Journal,2026-03-31 23:56:26.156852,2026-03-31 23:56:26.156852,23425,2,Apex Solutions LLP,64,3,9abd8696-d54d-4159-8ec0-7753e11bb0e4,4216.5,27641.5,4c4e6e82-389e-4119-b5a4-b1b724895579,None,Missing Doc,0.9,0
2658,Journal,2026-02-22 23:37:49.701435,2026-02-22 23:37:49.701435,1180,1,Apex Enterprises LLP,31,93,469fcc78,212.4,1392.4,e4dfaba7-23cf-497e-9373-7cd6612b6a28,Invoice,Duplicate Pattern,1.15,0
2659,Receipt,2026-01-07 05:23:09.396262,2026-01-07 05:23:09.396262,43218,4,Om Sai Tech Pvt Ltd,79,99,d0db5689-f528-46c3-b16c-e0e24d88607e,7779.24,50997.24,cd0e45ec-b9ea-4b5f-a86e-17c637f2dfc2,None,Missing Doc,1.44,0
2660,Receipt,2026-02-28 09:02:34.937527,2026-02-28 09:02:34.937527,22647,2,Global Logistics LLP,49,9,92b9eec1-1e7e-4759-9062-1ea8f8761d94,4076.46,26723.46,6a1d9321-b8e4-465f-b72a-9841db306c63,Invoice,Normal,0.0,0
2661,Journal,2026-03-05 09:34:43.541148,2026-03-05 09:34:43.541148,29000,2,Shree Logistics Pvt LTD,25,32,d8f8e5ae-7562-449c-8e5a-95ec4b490057,5220.0,34220.0,65361d65-4223-43c5-94b7-7bb95b72738e,Invoice,"Rounded Amount,Name Variation",1.66,1
2662,Payment,2026-04-06 16:22:20.202419,2026-04-06 16:22:20.202419,30485,3,Shree Logistics Pvt Ltd,35,1,e92cfefc-0818-4a5a-ad64-c307dbc425e9,5487.3,35972.3,90397171-ac8f-4df5-985f-410ee2c51818,None,Missing Doc,1.39,0
2663,Receipt,2026-03-31 01:34:57.692350,2026-03-31 12:34:57.692350,11352,1,Global Logistics Ltd,14,53,b7767f1d-7575-4478-ad84-32db08a7001b,2043.36,13395.36,6388a326-673d-4c7f-b55c-d00226194d53,Invoice,Odd Timing,0.85,0
2664,Payment,2026-02-06 01:54:44.249506,2026-02-08 01:54:44.249506,28824,2,Shree Solutions Pvt Ltd,73,28,aaeb09e2-9a08-4ca7-bbee-4e48d94d363f,5188.32,34012.32,aa4f0164-45a4-45cd-b643-560ba4fa314e,Invoice,"Odd Timing,Backdated",2.62,1
2665,Receipt,2026-03-01 10:20:57.648909,2026-03-01 10:20:57.648909,8968,8,Global Logistics Ltd,26,60,3f8fc022-82fa-44d1-8214-4e82f8f6ba47,1614.24,10582.24,3a029b36-0705-483d-8cdc-85a7ded41f17,Invoice,Normal,0.0,0
2666,Journal,2026-03-22 00:01:08.745509,2026-03-22 10:01:08.745509,39341,3,BlueStar Solutions Pvt Ltd,57,34,06417afc-0283-44cb-aeff-c47b8d9fec3b,7081.38,46422.38,708846b3-08a7-412c-832b-fd5e9157a811,Invoice,Odd Timing,1.5,0
2667,Receipt,2026-03-01 01:36:36.056394,2026-03-01 01:36:36.056394,26871,2,Global Tech Pvt Ltd,4,47,2b342a20-f7a5-4fe5-ad2c-b01268f21540,4836.78,31707.78,b4ecaa1a-9df3-49ee-a06e-0b3f997001a1,Invoice,Normal,0.0,0
2668,Payment,2026-01-20 00:45:33.366377,2026-01-20 00:45:33.366377,22821,2,Shree Logistics LLP,22,89,17013720-2c4b-41ba-8c0d-87366f9dd947,4107.78,26928.78,267ae066-ce21-4069-8003-189fde473a0f,Invoice,Normal,0.0,0
2669,Payment,2026-02-18 01:02:37.539598,2026-02-18 02:02:37.539598,43238,4,Shree Solutions Pvt Ltd,32,31,f5e8d9c2-f23c-4242-9fe4-8d9704ee4238,7782.84,51020.84,d726629d-bc56-4503-b0cc-228fff49de8d,Invoice,Odd Timing,0.85,0
2670,Payment,2026-03-03 07:55:28.022745,2026-03-03 07:55:28.022745,21319,2,Om Sai Enterprises Ltd,81,3,748c4bd0-5813-447c-89fe-f99ec8553164,3837.42,25156.42,e3356ead-bd9c-4b7b-a2c1-86fc6d491a46,Contract,Normal,0.0,0
2671,Journal,2026-04-11 11:05:46.943662,2026-04-11 11:05:46.943662,32000,3,Om Sai Logistics LLP,37,27,00905c5c-bbdf-4ea1-be6f-ccaf28e4ab99,5760.0,37760.0,a06fc3ec-9646-4caa-a0ed-322435e5c171,Contract,Rounded Amount,1.09,0
2672,Journal,2026-01-05 13:33:41.689757,2026-01-05 13:33:41.689757,29505,2,BlueStar Traders Ltd,28,17,da7b8254-76a9-40b4-896f-257bedeb3427,5310.9,34815.9,89e8c428-df0e-492c-850d-50f65db2fba4,Invoice,Normal,0.0,0
2673,Journal,2026-01-05 07:17:12.884952,2026-01-05 07:17:12.884952,11223,1,BlueStar Traders LLP,29,30,8a80c9af-2a5c-49dc-a1f0-803220fe19ac,2020.14,13243.14,f966e66c-6806-4365-9417-5e9b1aa68667,Invoice,Name Variation,0.83,0
2674,Journal,2026-03-20 07:18:04.038622,2026-03-20 07:18:04.038622,18582,1,Shree Logistics LLP,18,51,29001686-2e4c-4256-9a04-2d1355f291c9,3344.76,21926.760000000002,6f11d678-5a7d-45c5-8268-c9d99fa4d2d9,Invoice,Normal,0.0,0
2675,Journal,2026-04-01 05:32:05.475302,2026-04-01 05:32:05.475302,216080,2,Global Logistics Ltd,42,73,64850747-41a4-40e1-8213-b71ee0a74339,38894.4,254974.4,653a4a52-3180-404e-8469-f753ab33fad7,None,"High Value,Missing Doc",2.19,1
2676,Receipt,2026-01-14 20:57:10.914603,2026-01-14 20:57:10.914603,18399,1,Shree Logistics Ltd,20,64,4aa6ebf0-32f8-4711-b64d-38ecc243aa72,3311.82,21710.82,7a2b4b47-4898-44bc-8203-89783befb4a2,Invoice,Normal,0.0,0
2677,Payment,2026-02-07 06:31:47.518711,2026-02-07 06:31:47.518711,32000,3,Shree Logistics Pvt Ltd,56,86,cc61b1c5-543a-4590-a203-567562822f08,5760.0,37760.0,7bdc0fb1-bedb-457b-8eab-6f8a5277f958,Contract,Rounded Amount,0.97,0
2678,Payment,2026-03-26 19:05:18.574852,2026-03-28 19:05:18.574852,25209,2,Apex Enterprises Ltd,32,76,f804212c-ebbc-41dd-b4ce-aeae51c62e3f,4537.62,29746.62,fe0e9bea-81c0-4b81-9aa2-7b29e13f3b86,None,"Backdated,Missing Doc",2.47,1
